split,source_line,file_name,annotation_index,class,original_bbox_xywh,cleaned_bbox_xywh,status,image_width,image_height,original_area,cleaned_area
valid,289,Contact_473_sslo_png_jpg.rf.a3c44c0eeee359b0c51da9571047f1cc.jpg,0,Crab-Pot,"[397,130,23,27]","[397,130,23,27]",unchanged,640,640,621,621.0
valid,289,Contact_473_sslo_png_jpg.rf.a3c44c0eeee359b0c51da9571047f1cc.jpg,1,Crab-Pot,"[305,306,32.5,27]","[305,306,32.5,27]",unchanged,640,640,877.5,877.5
valid,290,Contact_1_sslo_png_jpg.rf.6c107fa5e47d97c06e5bf10acbaee8e7.jpg,0,Crab-Pot,"[310,312,18.5,18]","[310,312,18.5,18]",unchanged,640,640,333,333.0
valid,290,Contact_1_sslo_png_jpg.rf.6c107fa5e47d97c06e5bf10acbaee8e7.jpg,1,Crab-Pot,"[606,221,16,9.5]","[606,221,16,9.5]",unchanged,640,640,152,152.0
valid,290,Contact_1_sslo_png_jpg.rf.6c107fa5e47d97c06e5bf10acbaee8e7.jpg,2,Crab-Pot,"[230,149,16,11.5]","[230,149,16,11.5]",unchanged,640,640,184,184.0
valid,291,Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,0,Crab-Pot,"[314,317,14.5,7]","[314,317,14.5,7]",unchanged,640,640,101.5,101.5
valid,291,Contact_104_sslo_png_jpg.rf.22e4adfcabfab6cc53f6c4ec51d4099d.jpg,1,Crab-Pot,"[203,328,11,6]","[203,328,11,6]",unchanged,640,640,66,66.0
valid,292,Contact_219_sslo_png_jpg.rf.42ea6234ae3306a2db247f4c804c95e7.jpg,0,Crab-Pot,"[406,404,26.5,23]","[406,404,26.5,23]",unchanged,640,640,609.5,609.5
valid,292,Contact_219_sslo_png_jpg.rf.42ea6234ae3306a2db247f4c804c95e7.jpg,1,Crab-Pot,"[312,310,26,22.5]","[312,310,26,22.5]",unchanged,640,640,585,585.0
valid,293,Contact_222_sslo_png_jpg.rf.8e0290449c65424cb24597ae7f30756b.jpg,0,Crab-Pot,"[502,51,23,14]","[502,51,23,14]",unchanged,640,640,322,322.0
valid,293,Contact_222_sslo_png_jpg.rf.8e0290449c65424cb24597ae7f30756b.jpg,1,Crab-Pot,"[326,592,24.5,18]","[326,592,24.5,18]",unchanged,640,640,441,441.0
valid,293,Contact_222_sslo_png_jpg.rf.8e0290449c65424cb24597ae7f30756b.jpg,2,Crab-Pot,"[299,313,26,18.5]","[299,313,26,18.5]",unchanged,640,640,481,481.0
valid,293,Contact_222_sslo_png_jpg.rf.8e0290449c65424cb24597ae7f30756b.jpg,3,Crab-Pot,"[312,34,22.5,21]","[312,34,22.5,21]",unchanged,640,640,472.5,472.5
valid,294,Contact_565_sslo_png_jpg.rf.9d260a4bade7fff0a5816baaac47691b.jpg,0,Crab-Pot,"[306,304,23,23]","[306,304,23,23]",unchanged,640,640,529,529.0
valid,295,Contact_231_sslo_png_jpg.rf.6ac20343d7caea8f23a9c5a0aec4680b.jpg,0,Crab-Pot,"[478,274,32,27]","[478,274,32,27]",unchanged,640,640,864,864.0
valid,295,Contact_231_sslo_png_jpg.rf.6ac20343d7caea8f23a9c5a0aec4680b.jpg,1,Crab-Pot,"[105,428,30,29.5]","[105,428,30,29.5]",unchanged,640,640,885,885.0
valid,295,Contact_231_sslo_png_jpg.rf.6ac20343d7caea8f23a9c5a0aec4680b.jpg,2,Crab-Pot,"[307,309,26.5,22]","[307,309,26.5,22]",unchanged,640,640,583,583.0
valid,296,Contact_165_sslo_png_jpg.rf.37746f919ac3bd4660d1548124b18ee1.jpg,0,Crab-Pot,"[525,630,16,8]","[525,630,16,8]",unchanged,640,640,128,128.0
valid,296,Contact_165_sslo_png_jpg.rf.37746f919ac3bd4660d1548124b18ee1.jpg,1,Crab-Pot,"[333,363,12.5,10]","[333,363,12.5,10]",unchanged,640,640,125,125.0
valid,296,Contact_165_sslo_png_jpg.rf.37746f919ac3bd4660d1548124b18ee1.jpg,2,Crab-Pot,"[317,269,10,6.5]","[317,269,10,6.5]",unchanged,640,640,65,65.0
valid,296,Contact_165_sslo_png_jpg.rf.37746f919ac3bd4660d1548124b18ee1.jpg,3,Crab-Pot,"[314,317,14.5,8]","[314,317,14.5,8]",unchanged,640,640,116,116.0
valid,296,Contact_165_sslo_png_jpg.rf.37746f919ac3bd4660d1548124b18ee1.jpg,4,Crab-Pot,"[318,460,10,6]","[318,460,10,6]",unchanged,640,640,60,60.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,0,Crab-Pot,"[90,619,16,13.5]","[90,619,16,13.5]",unchanged,640,640,216,216.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,1,Crab-Pot,"[537,572,14.5,10.5]","[537,572,14.5,10.5]",unchanged,640,640,152.25,152.25
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,2,Crab-Pot,"[487,608,16,10]","[487,608,16,10]",unchanged,640,640,160,160.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,3,Crab-Pot,"[420,567,12,8]","[420,567,12,8]",unchanged,640,640,96,96.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,4,Crab-Pot,"[177,515,14.5,11.5]","[177,515,14.5,11.5]",unchanged,640,640,166.75,166.75
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,5,Crab-Pot,"[1,429,19,16.5]","[1,429,19,16.5]",unchanged,640,640,313.5,313.5
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,6,Crab-Pot,"[28,393,19,16]","[28,393,19,16]",unchanged,640,640,304,304.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,7,Crab-Pot,"[349,460,12,12]","[349,460,12,12]",unchanged,640,640,144,144.0
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,8,Crab-Pot,"[508,506,19,14.5]","[508,506,19,14.5]",unchanged,640,640,275.5,275.5
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,9,Crab-Pot,"[527,338,13.5,7.5]","[527,338,13.5,7.5]",unchanged,640,640,101.25,101.25
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,10,Crab-Pot,"[516,269,16.5,10.5]","[516,269,16.5,10.5]",unchanged,640,640,173.25,173.25
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,11,Crab-Pot,"[312,310,18.5,13]","[312,310,18.5,13]",unchanged,640,640,240.5,240.5
valid,297,Contact_51_sslo_png_jpg.rf.27d7b2542f59f5cdbdae1915db300376.jpg,12,Crab-Pot,"[353,153,19,19]","[353,153,19,19]",unchanged,640,640,361,361.0
valid,298,Contact_301_sslo_png_jpg.rf.14e9c8a8bde028dd84aa1908e869b93f.jpg,0,Crab-Pot,"[299,310,30,19.5]","[299,310,30,19.5]",unchanged,640,640,585,585.0
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,0,Crab-Pot,"[482,1,27,17.5]","[482,1,27,17.5]",unchanged,640,640,472.5,472.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,1,Crab-Pot,"[104,607,16.5,13]","[104,607,16.5,13]",unchanged,640,640,214.5,214.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,2,Crab-Pot,"[154,467,12,9]","[154,467,12,9]",unchanged,640,640,108,108.0
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,3,Crab-Pot,"[515,121,13,14.5]","[515,121,13,14.5]",unchanged,640,640,188.5,188.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,4,Crab-Pot,"[469,241,14,13]","[469,241,14,13]",unchanged,640,640,182,182.0
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,5,Crab-Pot,"[431,37,24.5,27]","[431,37,24.5,27]",unchanged,640,640,661.5,661.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,6,Crab-Pot,"[287,144,14.5,11]","[287,144,14.5,11]",unchanged,640,640,159.5,159.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,7,Crab-Pot,"[140,285,17,12]","[140,285,17,12]",unchanged,640,640,204,204.0
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,8,Crab-Pot,"[103,211,13.5,11.5]","[103,211,13.5,11.5]",unchanged,640,640,155.25,155.25
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,9,Crab-Pot,"[123,222,11,11.5]","[123,222,11,11.5]",unchanged,640,640,126.5,126.5
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,10,Crab-Pot,"[246,264,24.5,24]","[246,264,24.5,24]",unchanged,640,640,588,588.0
valid,300,Contact_23_sslo_png_jpg.rf.0ef63bb274b20cc18a2dab920e1b6e0a.jpg,11,Crab-Pot,"[313,316,12.5,10.5]","[313,316,12.5,10.5]",unchanged,640,640,131.25,131.25
valid,301,Contact_332_sslo_png_jpg.rf.21f525c44b193ea6bde31d51d4c021e9.jpg,0,Crab-Pot,"[36,163,17,16]","[36,163,17,16]",unchanged,640,640,272,272.0
valid,301,Contact_332_sslo_png_jpg.rf.21f525c44b193ea6bde31d51d4c021e9.jpg,1,Crab-Pot,"[36,379,24.5,10]","[36,379,24.5,10]",unchanged,640,640,245,245.0
valid,302,Contact_481_sslo_png_jpg.rf.833904eea597ad4ee628e4e1e2e674d9.jpg,0,Crab-Pot,"[305,308,33,29]","[305,308,33,29]",unchanged,640,640,957,957.0
valid,305,Contact_359_flsimg_png_jpg.rf.9e4b8315990be4bb8cb6ddbd23e39631.jpg,0,Crab-Pot,"[557,128,26,16.5]","[557,128,26,16.5]",unchanged,640,640,429,429.0
valid,305,Contact_359_flsimg_png_jpg.rf.9e4b8315990be4bb8cb6ddbd23e39631.jpg,1,Crab-Pot,"[275,190,27.5,21]","[275,190,27.5,21]",unchanged,640,640,577.5,577.5
valid,305,Contact_359_flsimg_png_jpg.rf.9e4b8315990be4bb8cb6ddbd23e39631.jpg,2,Crab-Pot,"[303,301,28,24]","[303,301,28,24]",unchanged,640,640,672,672.0
valid,306,Contact_436_sslo_png_jpg.rf.67776e723b260628788936cbacaf0e86.jpg,0,Crab-Pot,"[311,314,17.5,14]","[311,314,17.5,14]",unchanged,640,640,245,245.0
valid,307,Contact_306_flsimg_png_jpg.rf.b8c7438a0ebaf5232759a18f4fdc95ea.jpg,0,Crab-Pot,"[392,254,42,42.5]","[392,254,42,42.5]",unchanged,640,640,1785,1785.0
valid,307,Contact_306_flsimg_png_jpg.rf.b8c7438a0ebaf5232759a18f4fdc95ea.jpg,1,Crab-Pot,"[157,307,38.5,29]","[157,307,38.5,29]",unchanged,640,640,1116.5,1116.5
valid,307,Contact_306_flsimg_png_jpg.rf.b8c7438a0ebaf5232759a18f4fdc95ea.jpg,2,Crab-Pot,"[306,302,35.5,33.5]","[306,302,35.5,33.5]",unchanged,640,640,1189.25,1189.25
valid,308,Contact_503_sslo_png_jpg.rf.2daf42512079567bd7f8875867a37289.jpg,0,Crab-Pot,"[170,436,30,30]","[170,436,30,30]",unchanged,640,640,900,900.0
valid,309,Contact_223_sslo_png_jpg.rf.ab4140f7320c4fec7ca10bb821590e5a.jpg,0,Crab-Pot,"[91,566,44,37.5]","[91,566,44,37.5]",unchanged,640,640,1650,1650.0
valid,309,Contact_223_sslo_png_jpg.rf.ab4140f7320c4fec7ca10bb821590e5a.jpg,1,Crab-Pot,"[304,318,22,14]","[304,318,22,14]",unchanged,640,640,308,308.0
valid,309,Contact_223_sslo_png_jpg.rf.ab4140f7320c4fec7ca10bb821590e5a.jpg,2,Crab-Pot,"[108,301,26.5,18.5]","[108,301,26.5,18.5]",unchanged,640,640,490.25,490.25
valid,310,Contact_200_sslo_png_jpg.rf.665c0dbc6e75b0c27856d2f15a095026.jpg,0,Crab-Pot,"[305,319,15.5,13.5]","[305,319,15.5,13.5]",unchanged,640,640,209.25,209.25
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,0,Crab-Pot,"[623,576,16.5,10]","[623,576,16.5,10]",unchanged,640,640,165,165.0
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,1,Crab-Pot,"[365,573,12,10.5]","[365,573,12,10.5]",unchanged,640,640,126,126.0
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,2,Crab-Pot,"[200,535,16,12]","[200,535,16,12]",unchanged,640,640,192,192.0
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,3,Crab-Pot,"[268,508,14.5,10.5]","[268,508,14.5,10.5]",unchanged,640,640,152.25,152.25
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,4,Crab-Pot,"[309,317,21,16]","[309,317,21,16]",unchanged,640,640,336,336.0
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,5,Crab-Pot,"[394,275,15.5,8.5]","[394,275,15.5,8.5]",unchanged,640,640,131.75,131.75
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,6,Crab-Pot,"[414,240,10.5,8]","[414,240,10.5,8]",unchanged,640,640,84,84.0
valid,311,Contact_61_sslo_png_jpg.rf.7741f6749dcba643edbfc805bd9eb4df.jpg,7,Crab-Pot,"[520,33,12.5,10]","[520,33,12.5,10]",unchanged,640,640,125,125.0
valid,312,Contact_479_sslo_png_jpg.rf.460405868e77d7cf3eefa0664680270d.jpg,0,Crab-Pot,"[304,304,31.5,24.5]","[304,304,31.5,24.5]",unchanged,640,640,771.75,771.75
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,0,Crab-Pot,"[39,618,27,15]","[39,618,27,15]",unchanged,640,640,405,405.0
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,1,Crab-Pot,"[273,585,16,9.5]","[273,585,16,9.5]",unchanged,640,640,152,152.0
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,2,Crab-Pot,"[204,543,11.5,9.5]","[204,543,11.5,9.5]",unchanged,640,640,109.25,109.25
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,3,Crab-Pot,"[296,485,17,10]","[296,485,17,10]",unchanged,640,640,170,170.0
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,4,Crab-Pot,"[309,310,22,18]","[309,310,22,18]",unchanged,640,640,396,396.0
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,5,Crab-Pot,"[100,289,16,11]","[100,289,16,11]",unchanged,640,640,176,176.0
valid,313,Contact_52_sslo_png_jpg.rf.a0a92dd2c64d9c6b476cade6dff7bf29.jpg,6,Crab-Pot,"[305,248,10,8.5]","[305,248,10,8.5]",unchanged,640,640,85,85.0
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,0,Crab-Pot,"[486,615,14.5,14]","[486,615,14.5,14]",unchanged,640,640,203,203.0
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,1,Crab-Pot,"[289,613,16.5,11]","[289,613,16.5,11]",unchanged,640,640,181.5,181.5
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,2,Crab-Pot,"[113,520,14.5,10]","[113,520,14.5,10]",unchanged,640,640,145,145.0
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,3,Crab-Pot,"[241,449,15,11.5]","[241,449,15,11.5]",unchanged,640,640,172.5,172.5
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,4,Crab-Pot,"[307,309,25,21]","[307,309,25,21]",unchanged,640,640,525,525.0
valid,314,Contact_144_sslo_png_jpg.rf.2a31810aec47a931d57a96cdd262c02b.jpg,5,Crab-Pot,"[463,68,15,15]","[463,68,15,15]",unchanged,640,640,225,225.0
valid,315,Contact_533_sslo_png_jpg.rf.6e1d473d8daadfd188ee58d94c4cbfa4.jpg,0,Crab-Pot,"[299,308,35,27.5]","[299,308,35,27.5]",unchanged,640,640,962.5,962.5
valid,318,Contact_166_sslo_png_jpg.rf.61e0fbe88414e10a376faa098bc428c6.jpg,0,Crab-Pot,"[313,314,15.5,11.5]","[313,314,15.5,11.5]",unchanged,640,640,178.25,178.25
valid,319,Contact_354_sslo_png_jpg.rf.b61f5ccde0f3eaf3797ee29fdaa9a601.jpg,0,Crab-Pot,"[306,68,23,19]","[306,68,23,19]",unchanged,640,640,437,437.0
valid,319,Contact_354_sslo_png_jpg.rf.b61f5ccde0f3eaf3797ee29fdaa9a601.jpg,1,Crab-Pot,"[266,249,23,20.5]","[266,249,23,20.5]",unchanged,640,640,471.5,471.5
valid,319,Contact_354_sslo_png_jpg.rf.b61f5ccde0f3eaf3797ee29fdaa9a601.jpg,2,Crab-Pot,"[304,316,24.5,15.5]","[304,316,24.5,15.5]",unchanged,640,640,379.75,379.75
valid,319,Contact_354_sslo_png_jpg.rf.b61f5ccde0f3eaf3797ee29fdaa9a601.jpg,3,Crab-Pot,"[85,522,24,17.5]","[85,522,24,17.5]",unchanged,640,640,420,420.0
valid,320,Contact_62_sslo_png_jpg.rf.58a73bfc525861b101b240d1ae219f67.jpg,0,Crab-Pot,"[483,328,16,11]","[483,328,16,11]",unchanged,640,640,176,176.0
valid,320,Contact_62_sslo_png_jpg.rf.58a73bfc525861b101b240d1ae219f67.jpg,1,Crab-Pot,"[304,499,16.5,8.5]","[304,499,16.5,8.5]",unchanged,640,640,140.25,140.25
valid,320,Contact_62_sslo_png_jpg.rf.58a73bfc525861b101b240d1ae219f67.jpg,2,Crab-Pot,"[312,317,19,8]","[312,317,19,8]",unchanged,640,640,152,152.0
valid,320,Contact_62_sslo_png_jpg.rf.58a73bfc525861b101b240d1ae219f67.jpg,3,Crab-Pot,"[91,286,14,8.5]","[91,286,14,8.5]",unchanged,640,640,119,119.0
valid,320,Contact_62_sslo_png_jpg.rf.58a73bfc525861b101b240d1ae219f67.jpg,4,Crab-Pot,"[46,231,15.5,9]","[46,231,15.5,9]",unchanged,640,640,139.5,139.5
valid,321,Contact_290_sslo_png_jpg.rf.3f508aaf077a4a326402514e12f36786.jpg,0,Crab-Pot,"[310,306,21,13.5]","[310,306,21,13.5]",unchanged,640,640,283.5,283.5
valid,322,Contact_411_sslo_png_jpg.rf.a81f98116b6afea75f9724843c8b88ac.jpg,0,Crab-Pot,"[459,445,20.5,15.5]","[459,445,20.5,15.5]",unchanged,640,640,317.75,317.75
valid,323,Contact_553_sslo_png_jpg.rf.21e77caf2e4de42250c2c50c0f21835f.jpg,0,Crab-Pot,"[310,313,22,15]","[310,313,22,15]",unchanged,640,640,330,330.0
valid,324,Contact_8_sslo_png_jpg.rf.1a91c6df006a0020dcbd624838a1b8a6.jpg,0,Crab-Pot,"[307,309,24.5,20.5]","[307,309,24.5,20.5]",unchanged,640,640,502.25,502.25
valid,326,Contact_90_sslo_png_jpg.rf.a8fda4ee7ed573a88ea462eb71c8970f.jpg,0,Crab-Pot,"[312,313,14,10.5]","[312,313,14,10.5]",unchanged,640,640,147,147.0
valid,327,Contact_259_sslo_png_jpg.rf.f1422fab31cb11a3c0b30326d121b0c5.jpg,0,Crab-Pot,"[310,310,24.5,19]","[310,310,24.5,19]",unchanged,640,640,465.5,465.5
valid,328,Contact_162_sslo_png_jpg.rf.867bab41f1a2f52272ee5345ede3ba56.jpg,0,Crab-Pot,"[315,315,11.5,11]","[315,315,11.5,11]",unchanged,640,640,126.5,126.5
valid,328,Contact_162_sslo_png_jpg.rf.867bab41f1a2f52272ee5345ede3ba56.jpg,1,Crab-Pot,"[223,60,11,9]","[223,60,11,9]",unchanged,640,640,99,99.0
valid,329,Contact_114_sslo_png_jpg.rf.b7a812b4b15d62c561e512cb4f721ef7.jpg,0,Crab-Pot,"[440,515,14,8]","[440,515,14,8]",unchanged,640,640,112,112.0
valid,329,Contact_114_sslo_png_jpg.rf.b7a812b4b15d62c561e512cb4f721ef7.jpg,1,Crab-Pot,"[188,404,14.5,11.5]","[188,404,14.5,11.5]",unchanged,640,640,166.75,166.75
valid,329,Contact_114_sslo_png_jpg.rf.b7a812b4b15d62c561e512cb4f721ef7.jpg,2,Crab-Pot,"[506,255,11,6]","[506,255,11,6]",unchanged,640,640,66,66.0
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,0,Crab-Pot,"[124,534,17.5,9.5]","[124,534,17.5,9.5]",unchanged,640,640,166.25,166.25
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,1,Crab-Pot,"[103,463,15.5,12]","[103,463,15.5,12]",unchanged,640,640,186,186.0
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,2,Crab-Pot,"[564,425,13.5,8]","[564,425,13.5,8]",unchanged,640,640,108,108.0
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,3,Crab-Pot,"[311,316,16.5,10.5]","[311,316,16.5,10.5]",unchanged,640,640,173.25,173.25
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,4,Crab-Pot,"[124,246,16.5,11]","[124,246,16.5,11]",unchanged,640,640,181.5,181.5
valid,330,Contact_156_sslo_png_jpg.rf.df57d61075a91f9a841a99b9fb35f97c.jpg,5,Crab-Pot,"[210,24,15.5,13.5]","[210,24,15.5,13.5]",unchanged,640,640,209.25,209.25
valid,331,Contact_126_sslo_png_jpg.rf.21b2b48bb21310883f8f7d3c3ad4823b.jpg,0,Crab-Pot,"[369,296,15.5,13]","[369,296,15.5,13]",unchanged,640,640,201.5,201.5
valid,331,Contact_126_sslo_png_jpg.rf.21b2b48bb21310883f8f7d3c3ad4823b.jpg,1,Crab-Pot,"[490,98,17,10.5]","[490,98,17,10.5]",unchanged,640,640,178.5,178.5
valid,332,Contact_288_flsimg_png_jpg.rf.4dc704fdb36a6c610a1f65f26fef55fb.jpg,0,Crab-Pot,"[306,305,29.5,23]","[306,305,29.5,23]",unchanged,640,640,678.5,678.5
valid,332,Contact_288_flsimg_png_jpg.rf.4dc704fdb36a6c610a1f65f26fef55fb.jpg,1,Crab-Pot,"[436,288,28,25]","[436,288,28,25]",unchanged,640,640,700,700.0
valid,333,Contact_488_sslo_png_jpg.rf.804ea8c32cfb86c4fdd91d8e1902f909.jpg,0,Crab-Pot,"[596,228,32,26]","[596,228,32,26]",unchanged,640,640,832,832.0
valid,333,Contact_488_sslo_png_jpg.rf.804ea8c32cfb86c4fdd91d8e1902f909.jpg,1,Crab-Pot,"[307,305,31,28]","[307,305,31,28]",unchanged,640,640,868,868.0
valid,334,Contact_80_sslo_png_jpg.rf.655b56cd420906db8d6d289d699a4bf5.jpg,0,Crab-Pot,"[309,313,16.5,15]","[309,313,16.5,15]",unchanged,640,640,247.5,247.5
valid,335,Contact_308_sslo_png_jpg.rf.5b23e13a60dbb6696a93517e10d003bf.jpg,0,Crab-Pot,"[304,171,22.5,15.5]","[304,171,22.5,15.5]",unchanged,640,640,348.75,348.75
valid,335,Contact_308_sslo_png_jpg.rf.5b23e13a60dbb6696a93517e10d003bf.jpg,1,Crab-Pot,"[306,311,26,22.5]","[306,311,26,22.5]",unchanged,640,640,585,585.0
valid,337,Contact_388_sslo_png_jpg.rf.c6df02fb3b38d690b1d6ed4d8fdc27d7.jpg,0,Crab-Pot,"[309,315,24,24]","[309,315,24,24]",unchanged,640,640,576,576.0
valid,337,Contact_388_sslo_png_jpg.rf.c6df02fb3b38d690b1d6ed4d8fdc27d7.jpg,1,Crab-Pot,"[283,338,28.5,20]","[283,338,28.5,20]",unchanged,640,640,570,570.0
valid,338,Contact_12_sslo_png_jpg.rf.2588eedc889483f47efb3d6858d03a04.jpg,0,Crab-Pot,"[313,314,15.5,12]","[313,314,15.5,12]",unchanged,640,640,186,186.0
valid,338,Contact_12_sslo_png_jpg.rf.2588eedc889483f47efb3d6858d03a04.jpg,1,Crab-Pot,"[178,272,13,9]","[178,272,13,9]",unchanged,640,640,117,117.0
valid,339,Contact_387_sslo_png_jpg.rf.575b91153009e9f857c49fe495a5a414.jpg,0,Crab-Pot,"[306,311,24.5,18.5]","[306,311,24.5,18.5]",unchanged,640,640,453.25,453.25
valid,340,Contact_338_sslo_png_jpg.rf.e173e7b52c3473d90246929561fa3141.jpg,0,Crab-Pot,"[315,307,25,18]","[315,307,25,18]",unchanged,640,640,450,450.0
valid,341,Contact_69_sslo_png_jpg.rf.c58e8014f3e71383227c44cdd9cfa500.jpg,0,Crab-Pot,"[457,574,14,8]","[457,574,14,8]",unchanged,640,640,112,112.0
valid,341,Contact_69_sslo_png_jpg.rf.c58e8014f3e71383227c44cdd9cfa500.jpg,1,Crab-Pot,"[312,311,16.5,12.5]","[312,311,16.5,12.5]",unchanged,640,640,206.25,206.25
valid,342,Contact_40_sslo_png_jpg.rf.98565ed4b4b23921accbe5f0ea173f29.jpg,0,Crab-Pot,"[195,33,10,8.5]","[195,33,10,8.5]",unchanged,640,640,85,85.0
valid,342,Contact_40_sslo_png_jpg.rf.98565ed4b4b23921accbe5f0ea173f29.jpg,1,Crab-Pot,"[119,47,12,12]","[119,47,12,12]",unchanged,640,640,144,144.0
valid,342,Contact_40_sslo_png_jpg.rf.98565ed4b4b23921accbe5f0ea173f29.jpg,2,Crab-Pot,"[278,254,13,13]","[278,254,13,13]",unchanged,640,640,169,169.0
valid,342,Contact_40_sslo_png_jpg.rf.98565ed4b4b23921accbe5f0ea173f29.jpg,3,Crab-Pot,"[312,313,14.5,10.5]","[312,313,14.5,10.5]",unchanged,640,640,152.25,152.25
valid,343,Contact_15_sslo_png_jpg.rf.7fc131517399c3eab4cb63cfed79f065.jpg,0,Crab-Pot,"[142,205,17.5,11.5]","[142,205,17.5,11.5]",unchanged,640,640,201.25,201.25
valid,343,Contact_15_sslo_png_jpg.rf.7fc131517399c3eab4cb63cfed79f065.jpg,1,Crab-Pot,"[310,315,17,8.5]","[310,315,17,8.5]",unchanged,640,640,144.5,144.5
valid,344,Contact_477_sslo_png_jpg.rf.74dc543a2bc9a0b69d0faa3b111985af.jpg,0,Crab-Pot,"[301,308,27.5,24.5]","[301,308,27.5,24.5]",unchanged,640,640,673.75,673.75
